,question,references,corpus_id
264,What is required for a body to conduct monitoring of compliance with a code of conduct under Article 40?,a body which has an appropriate level of expertise,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 41_ Monitoring of approved codes of conduct.txt
265,Who can monitor compliance with a code of conduct?,A body as referred to in paragraph 1 may be accredited to monitor compliance with a code of conduct,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 41_ Monitoring of approved codes of conduct.txt
266,What must the body demonstrate to monitor compliance with a code of conduct?,(a) demonstrated its independence and expertise in relation to the subject-matter of the code to the satisfaction of the competent supervisory authority,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 41_ Monitoring of approved codes of conduct.txt
267,What procedures must the body establish to assess the eligibility of controllers and processors?,"(b) established procedures which allow it to assess the eligibility of controllers and processors concerned to apply the code, to monitor their compliance with its provisions and to periodically review its operation",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 41_ Monitoring of approved codes of conduct.txt
268,How should the body handle complaints about infringements of the code?,"(c) established procedures and structures to handle complaints about infringements of the code or the manner in which the code has been, or is being, implemented by a controller or processor",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 41_ Monitoring of approved codes of conduct.txt
269,Which authority is responsible for submitting the draft criteria for accreditation?,3.The competent supervisory authority shall submit the draft criteria for accreditation of a body as referred to in paragraph 1 of this Article to the Board,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 41_ Monitoring of approved codes of conduct.txt
270,What actions can a body take in cases of infringement of the code by a controller or processor?,"4.a body as referred to in paragraph 1 of this Article shall, subject to appropriate safeguards, take appropriate action in cases of infringement of the code by a controller or processor, including suspension or exclusion of the controller or processor concerned from the code.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 41_ Monitoring of approved codes of conduct.txt
271,Who will revoke the accreditation of a body as mentioned in paragraph 5?,The competent supervisory authority shall revoke the accreditation of a body as referred to in paragraph 1 if,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 41_ Monitoring of approved codes of conduct.txt
272,Under what circumstances will the competent supervisory authority revoke accreditation?,"the conditions for accreditation are not, or are no longer, met or where actions taken by the body infringe this Regulation.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 41_ Monitoring of approved codes of conduct.txt
273,On what date was the Regulation of processing operations encouraged?,"The Member States, the supervisory authorities, the Board and the Commission shall encourage, in particular at Union level, the establishment of data protection certification mechanisms and of data protection seals and marks, for the purpose of demonstrating compliance with this Regulation of processing operations by controllers and processors. The specific needs of micro, small and medium-sized enterprises shall be taken into account. 4.5.2016 L 119/58",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 42_ Certification.txt
274,Who is responsible for encouraging the establishment of data protection certification mechanisms?,"The Member States, the supervisory authorities, the Board and the Commission shall encourage, in particular at Union level, the establishment of data protection certification mechanisms and of data protection seals and marks, for the purpose of demonstrating compliance with this Regulation of processing operations by controllers and processors. The specific needs of micro, small and medium-sized enterprises shall be taken into account. 4.5.2016 L 119/58",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 42_ Certification.txt
275,What is the purpose of data protection seals and marks?,"The Member States, the supervisory authorities, the Board and the Commission shall encourage, in particular at Union level, the establishment of data protection certification mechanisms and of data protection seals and marks, for the purpose of demonstrating compliance with this Regulation of processing operations by controllers and processors. The specific needs of micro, small and medium-sized enterprises shall be taken into account. 4.5.2016 L 119/58",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 42_ Certification.txt
276,"Which entities should take into account the specific needs of micro, small, and medium-sized enterprises?","The Member States, the supervisory authorities, the Board and the Commission shall encourage, in particular at Union level, the establishment of data protection certification mechanisms and of data protection seals and marks, for the purpose of demonstrating compliance with this Regulation of processing operations by controllers and processors. The specific needs of micro, small and medium-sized enterprises shall be taken into account. 4.5.2016 L 119/58",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 42_ Certification.txt
277,Who is required to make binding and enforceable commitments?,"Such controllers or processors shall make binding and enforceable commitments, via contractual or other legally binding instruments, to apply those appropriate safeguards, including with regard to the rights of data subjects.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 42_ Certification.txt
278,Is the certification process mandatory?,The certification shall be voluntary and available via a process that is transparent.,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 42_ Certification.txt
279,Is certification under this Article mandatory?,3.The certification shall be voluntary,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 42_ Certification.txt
280,Who can issue the certification mentioned in this Article?,A certification pursuant to this Article shall be issued by the certification bodies,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 42_ Certification.txt
281,Who approves the criteria for certification under this Article?,on the basis of criteria approved by that competent,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 42_ Certification.txt
282,Who is authorized to issue the certification pursuant to this Article?,A certification pursuant to this Article shall be issued by the certification bodies referred to in Article 43 or by the competent supervisory authority,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 42_ Certification.txt
283,What is the maximum period for which certification shall be issued?,Certification shall be issued to a controller or processor for a maximum period of three years and may be renewed,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 42_ Certification.txt
284,Who is responsible for collating all certification mechanisms and data protection seals and marks in a register?,The Board shall collate all certification mechanisms and data protection seals and marks in a register,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 42_ Certification.txt
285,What bodies need to be accredited by Member States for certification issuance and renewal?,Member States shall ensure that those certification bodies are accredited by one or both of the following:,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 43_ Certification bodies.txt
286,"According to Regulation (EC) No 765/2008, what accreditation body should certification bodies be accredited by?",the national accreditation body named in accordance with Regulation (EC) No 765/2008,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 43_ Certification bodies.txt
287,When was Regulation (EC) No 765/2008 passed?,Regulation (EC) No 765/2008 of the European Parliament and of the Council of 9 July 2008,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 43_ Certification bodies.txt
288,What regulation does paragraph 1 refer to for accrediting certification bodies?,Certification bodies referred to in paragraph 1 shall be accredited in accordance with that paragraph only where they have:,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 43_ Certification bodies.txt
289,When were procedures established for handling complaints?,"established procedures and structures to handle complaints about infringements of the certification or the manner in which the certification has been, or is being, implemented by the controller or processor",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 43_ Certification bodies.txt
290,What actions have been taken for conflicts of interest?,"demonstrated, to the satisfaction of the competent supervisory authority, that their tasks and duties do not result in a conflict of interests",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 43_ Certification bodies.txt
291,How long can the accreditation be issued for certification bodies?,The accreditation shall be issued for a maximum period of five years,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 43_ Certification bodies.txt
292,What is the responsibility of the certification bodies referred to in paragraph 1?,The certification bodies referred to in paragraph 1 shall be responsible for the proper assessment leading to the certification or the withdrawal of such certification,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 43_ Certification bodies.txt
293,What length of time can the accreditation be issued for?,The accreditation shall be issued for a maximum period of five years,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 43_ Certification bodies.txt
294,Who must provide the competent supervisory authorities with reasons for granting or withdrawing certification?,The certification bodies referred to in paragraph 1 shall provide the competent supervisory authorities with the reasons for granting or withdrawing the requested certification.,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 43_ Certification bodies.txt
295,When shall the competent supervisory authority revoke an accreditation of a certification body?,"Without prejudice to Chapter VIII, the competent supervisory authority or the national accreditation body shall revoke an accreditation of a certification body pursuant to paragraph 1 of this Article where the conditions for the accreditation are not, or are no longer, met or where actions taken by a certification body infringe this Regulation.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 43_ Certification bodies.txt
296,Who has the authority to revoke an accreditation of a certification body?,the competent supervisory authority or the national accreditation body shall revoke an accreditation of a certification body pursuant to paragraph 1 of this Article,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 43_ Certification bodies.txt
297,When was the Commission empowered to adopt delegated acts?,8.The Commission shall be empowered to adopt delegated acts in accordance with Article 92 for the purpose of specifying the requirements to be taken into account for the data protection certification mechanisms referred to in Article 42(1).,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 43_ Certification bodies.txt
298,What can the Commission adopt implementing acts for?,"9.The Commission may adopt implementing acts laying down technical standards for certification mechanisms and data protection seals and marks, and mechanisms to promote and recognise those certification mechanisms, seals and marks.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 43_ Certification bodies.txt
299,In what Chapter is 'Transfers of personal data to third countries or international organisations' discussed?,CHAPTER V Transfers of personal data to third countries or international organisations,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 43_ Certification bodies.txt
300,Who must comply with the conditions laid down in this Chapter?,"shall take place only if, subject to the other provisions of this Regulation, the conditions laid down in this Chapter are complied with by the controller and processor",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 44_ General principle for transfers.txt
301,What must be ensured in order to apply the provisions of this Chapter?,All provisions in this Chapter shall be applied in order to ensure that the level of protection of natural persons guaranteed by this Regulation is not undermined,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 44_ General principle for transfers.txt
302,From whom does a transfer of personal data to a third country or an international organisation not require specific authorisation?,Such a transfer shall not require any specific authorisation.,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
303,What circumstance allows a transfer of personal data to a third country or an international organisation without the need for specific authorisation?,Such a transfer shall not require any specific authorisation.,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
304,"Who took legal action on January 15, 2023?","The plaintiff filed the motion on January 15, 2023",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
305,"What did the plaintiff file on January 15, 2023?","The plaintiff filed the motion on January 15, 2023",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
306,On which date did the plaintiff initiate legal proceedings?,"The plaintiff filed the motion on January 15, 2023",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
307,"Who submitted a motion on January 15, 2023?","The plaintiff filed the motion on January 15, 2023",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
308,What elements does the Commission take into account when assessing the adequacy of the level of protection?,"When assessing the adequacy of the level of protection, the Commission shall, in particular, take account of the following elements",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
309,"What specific rules does the Commission consider related to public security, defence, and criminal law?","relevant legislation, both general and sectoral, including concerning public security, defence, national security and criminal law",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
310,What kind of rights should data subjects have for the Commission to consider the level of protection adequate?,effective and enforceable data subject rights,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
311,What role do independent supervisory authorities play in assessing the adequacy of protection?,the existence and effective functioning of one or more independent supervisory authorities in the third country or to which an international,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
312,What was the main focus of the rules included?,including rules for the onward transfer of personal data to another third country or international organisation,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
313,What types of rights are data subjects supposed to have?,effective and enforceable data subject rights,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
314,Who is responsible for ensuring compliance with data protection rules in the third country or international organisation?,with responsibility for ensuring and enforcing compliance with the data protection rules,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
315,What is one of the obligations arising for the third country or international organisation?,or other obligations arising from legally binding conventions or instruments,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
316,Who is responsible for ensuring and enforcing compliance with the data protection rules?,with responsibility for ensuring and enforcing compliance with the data protection rules,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
317,What is the responsibility of assisting and advising the data subjects in exercising their rights?,for assisting and advising the data subjects in exercising their rights,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
318,What is a required responsibility for the third country or international organisation?,the international commitments the third country or international organisation concerned has entered into,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
319,Who is responsible for cooperation with the supervisory authorities of the Member States?,for cooperation with the supervisory authorities of the Member States,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
320,Who granted the motion?,"The judge granted the motion on February 3, 2023.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
321,When did the judge grant the motion?,"The judge granted the motion on February 3, 2023.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
322,On what date did the judge grant the motion?,"The judge granted the motion on February 3, 2023.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
323,"What was granted by the judge on February 3, 2023?","The judge granted the motion on February 3, 2023.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
324,What periodic review mechanism is required for assessing the level of protection?,"The implementing act shall provide for a mechanism for a periodic review, at least every four years, which shall take into account all relevant developments in the third country or international organisation.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
325,In what manner is the implementing act adopted?,The implementing act shall be adopted in accordance with the examination procedure referred to in Article 93(2).,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
326,What will the Commission monitor on an ongoing basis?,"The Commission shall, on an ongoing basis, monitor developments in third countries and international organisations that could affect the functioning of decisions adopted pursuant to paragraph 3 of this Article and decisions adopted on the basis of Article 25(6) of Directive 95/46/EC.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
327,"When should the Commission repeal, amend, or suspend a decision?","repeal, amend or suspend the decision referred to in paragraph 3 of this Article by means of implementing acts without retro-active effect.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
328,Who should the Commission enter into consultations with?,enter into consultations with the third country or international organisation with a view to remedying the situation,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
329,When was the decision pursuant to paragraph 5 made?,A decision pursuant to paragraph 5 of this Article is without prejudice,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
330,"Where will the Commission publish the list of third countries, territories, and specified sectors?",The Commission shall publish in the Official Journal of the European Union and on its website,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
331,How long will decisions adopted by the Commission on the basis of Article 25(6) of Directive 95/46/EC remain in force?,"Decisions adopted by the Commission on the basis of Article 25(6) of Directive 95/46/EC shall remain in force until amended, replaced or repealed",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 45_ Transfers on the basis of an adequacy decision.txt
332,When is a controller or processor allowed to transfer personal data to a third country or international organisation?,a controller or processor may transfer personal data to a third country or an international organisation only if,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
333,What must the controller or processor provide before transferring personal data to a third country or international organisation?,the controller or processor has provided appropriate safeguards,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
334,"What type of motion was filed on January 15, 2023?","The plaintiff filed the motion on January 15, 2023",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
335,"Who initiated the legal action on January 15, 2023?","The plaintiff filed the motion on January 15, 2023",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
336,When did the plaintiff submit the motion?,"The plaintiff filed the motion on January 15, 2023",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
337,"Who presented a motion on January 15, 2023?","The plaintiff filed the motion on January 15, 2023",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
338,What types of safeguards can be provided without requiring specific authorization?,"The appropriate safeguards referred to in paragraph 1 may be provided for, without requiring any specific authorisation",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
339,Who can establish standard data protection clauses according to the text?,standard data protection clauses adopted by a supervisory authority and approved by the Commission pursuant to the examination procedure referred to in Article 93(2),C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
340,What can be established with approved certification mechanism?,an approved certification mechanism pursuant to Article 42 together with binding and enforceable commitments of the controller or processor in the third country to,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
341,Where can the appropriate safeguards be found in relation to an approved code of conduct pursuant to Article 40?,"to apply the appropriate safeguards, including as regards data subjects' rights;",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
342,What must be in place for both an approved code of conduct pursuant to Article 40 and an approved certification mechanism pursuant to Article 42?,"to apply the appropriate safeguards, including as regards data subjects' rights",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
343,Who is the defendant in this case?,"The defendant, ABC Corporation, opposes the motion",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
344,What is the role of ABC Corporation in this legal matter?,"The defendant, ABC Corporation, opposes the motion",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
345,When is the deadline for ABC Corporation's response?,"ABC Corporation has until February 5, 2023 to respond to the motion",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
346,What is the deadline for ABC Corporation to respond?,"ABC Corporation has until February 5, 2023 to respond to the motion",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
347,Who is required to provide appropriate safeguards?,"Subject to the authorisation from the competent supervisory authority, the appropriate safeguards referred to in paragraph 1 may also be provided for",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
348,What mechanism shall the supervisory authority apply in certain cases?,The supervisory authority shall apply the consistency mechanism referred to in Article 63 in the cases referred to in paragraph 3 of this Article,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
349,"What decisions by the Commission shall remain in force until amended, replaced, or repealed?","Decisions adopted by the Commission on the basis of Article 26(4) of Directive 95/46/EC shall remain in force until amended, replaced or repealed, if necessary, by a Commission Decision adopted in accordance with paragraph 2 of this Article.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
350,"According to the text, what Article is the basis for authorisations by a Member State or supervisory authority to remain valid?","Authorisations by a Member State or supervisory authority on the basis of Article 26(2) of Directive 95/46/EC shall remain valid until amended, replaced or repealed, if necessary, by that supervisory authority.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 46_ Transfers subject to appropriate safeguards.txt
351,Who shall approve binding corporate rules in accordance with the consistency mechanism set out in Article 63?,The competent supervisory authority shall approve binding corporate rules in accordance with the consistency mechanism set out in Article 63,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 47_ Binding corporate rules.txt
352,What must binding corporate rules expressly confer with regard to the processing of personal data?,(b)  expressly confer enforceable rights on data subjects with regard to the processing of their personal data,C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 47_ Binding corporate rules.txt
353,Who is the defendant in this legal action?,"The defendant, ABC Inc., opposed the motion on April 2, 2023.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 47_ Binding corporate rules.txt
354,When was the opposition to the motion filed?,"The defendant, ABC Inc., opposed the motion on April 2, 2023.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 47_ Binding corporate rules.txt
355,"What action did ABC Inc. take on April 2, 2023?","The defendant, ABC Inc., opposed the motion on April 2, 2023.",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 47_ Binding corporate rules.txt
356,"Who took legal action on January 15, 2023?","The plaintiff filed the motion on January 15, 2023",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 47_ Binding corporate rules.txt
357,What does paragraph 1 specify the binding corporate rules should include?,"The binding corporate rules referred to in paragraph 1 shall specify at least: (a) the structure and contact details of the group of undertakings, or group of enterprises engaged in a joint economic activity and of each of its members; (b) the data transfers or set of transfers, including the categories of personal data, the type of processing and its purposes, the type of data subjects affected and the identification of the third country or countries in question; (c) their legally binding nature, both internally and externally;",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 47_ Binding corporate rules.txt
358,What specific principles of data protection must be applied according to the binding corporate rules?,"the application of the general data protection principles, in particular purpose limitation, data minimisation, limited storage periods, data quality, data protection by design and by default, legal basis for processing, processing of special categories of personal data, measures to ensure data security, and the requirements in respect of onward transfers to bodies not bound by the binding corporate rules;",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 47_ Binding corporate rules.txt
359,What are some of the general data protection principles mentioned?,"(d)  the application of the general data protection principles, in particular purpose limitation, data minimisation, limited storage periods, data quality, data protection by design and by default, legal basis for processing",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 47_ Binding corporate rules.txt
360,What rights do data subjects have in regard to processing?,"(e)  the rights of data subjects in regard to processing and the means to exercise those rights, including the right not to be subject to decisions based solely on automated processing, including profiling in accordance with Article 22",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 47_ Binding corporate rules.txt
361,Who is exempt from liability only if they prove the member is not responsible for the damage?,"the controller or the processor shall be exempt from that liability, in whole or in part, only if it proves that that member is not responsible for the event giving rise to the damage;",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 47_ Binding corporate rules.txt
362,"In addition to what articles, is information on binding corporate rules provided to data subjects?","how the information on the binding corporate rules, in particular on the provisions referred to in points (d), (e) and (f) of this paragraph is provided to the data subjects in addition to Articles 13",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 47_ Binding corporate rules.txt
363,What date did the plaintiff take legal action?,"The plaintiff filed the motion on January 15, 2023",C:\Users\johnk\Desktop\Projects_and_more\AILA\legislation\files//en//General Data Protection Regulation/GDPR - Article 47_ Binding corporate rules.txt
